nta_code,nta_name,hour_of_day,pickups,dropoffs
BX31,Allerton-Pelham Gardens,23,25,727
BX31,Allerton-Pelham Gardens,22,21,707
BX31,Allerton-Pelham Gardens,21,17,579
BX31,Allerton-Pelham Gardens,20,9,416
BX31,Allerton-Pelham Gardens,19,9,315
BX31,Allerton-Pelham Gardens,18,13,283
BX31,Allerton-Pelham Gardens,17,14,242
BX31,Allerton-Pelham Gardens,16,10,236
BX31,Allerton-Pelham Gardens,15,11,214
BX31,Allerton-Pelham Gardens,14,13,210
BX31,Allerton-Pelham Gardens,13,14,182
BX31,Allerton-Pelham Gardens,12,11,167
BX31,Allerton-Pelham Gardens,11,14,177
BX31,Allerton-Pelham Gardens,10,19,171
BX31,Allerton-Pelham Gardens,9,14,209
BX31,Allerton-Pelham Gardens,8,16,160
BX31,Allerton-Pelham Gardens,7,13,112
BX31,Allerton-Pelham Gardens,6,15,136
BX31,Allerton-Pelham Gardens,5,18,196
BX31,Allerton-Pelham Gardens,4,29,342
BX31,Allerton-Pelham Gardens,3,21,383
BX31,Allerton-Pelham Gardens,2,17,456
BX31,Allerton-Pelham Gardens,1,13,608
BX31,Allerton-Pelham Gardens,0,15,645
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,23,2,113
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,22,2,105
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,21,2,61
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,20,3,45
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,18,2,28
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,17,2,19
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,16,4,23
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,15,2,26
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,13,2,25
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,12,2,13
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,11,1,19
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,10,5,17
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,9,3,18
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,8,1,13
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,7,10,15
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,6,1,21
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5,2,27
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,4,11,59
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,3,6,77
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,2,4,73
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,1,4,98
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,0,4,100
SI48,Arden Heights,23,10,102
SI48,Arden Heights,22,18,102
SI48,Arden Heights,21,10,91
SI48,Arden Heights,20,10,61
SI48,Arden Heights,19,16,36
SI48,Arden Heights,18,15,34
SI48,Arden Heights,17,13,31
SI48,Arden Heights,16,8,22
SI48,Arden Heights,15,12,25
SI48,Arden Heights,14,10,28
SI48,Arden Heights,13,11,26
SI48,Arden Heights,12,8,8
SI48,Arden Heights,11,12,21
SI48,Arden Heights,10,11,22
SI48,Arden Heights,9,9,19
SI48,Arden Heights,8,11,22
SI48,Arden Heights,7,10,15
SI48,Arden Heights,6,8,24
SI48,Arden Heights,4,4,35
SI48,Arden Heights,3,3,41
SI48,Arden Heights,2,7,55
SI48,Arden Heights,1,5,73
SI48,Arden Heights,0,17,103
QN70,Astoria,23,25341,86412
QN70,Astoria,22,19690,68094
QN70,Astoria,21,15028,52370
QN70,Astoria,20,12457,40143
QN70,Astoria,19,10933,30198
QN70,Astoria,18,10582,24330
QN70,Astoria,17,10514,18689
QN70,Astoria,16,8805,15790
QN70,Astoria,15,9553,16216
QN70,Astoria,14,10994,15931
QN70,Astoria,13,11206,14568
QN70,Astoria,12,11661,13894
QN70,Astoria,11,12658,13097
QN70,Astoria,10,14869,12677
QN70,Astoria,9,17648,11490
QN70,Astoria,8,22653,11892
QN70,Astoria,7,24509,12412
QN70,Astoria,6,21333,13368
QN70,Astoria,5,17459,22476
QN70,Astoria,4,21835,45907
QN70,Astoria,3,20737,54608
QN70,Astoria,2,25482,72087
QN70,Astoria,1,30061,89694
QN70,Astoria,0,30553,97332
QN48,Auburndale,23,30,802
QN48,Auburndale,22,22,801
QN48,Auburndale,21,24,655
QN48,Auburndale,20,20,484
QN48,Auburndale,19,21,450
QN48,Auburndale,18,19,372
QN48,Auburndale,17,14,333
QN48,Auburndale,16,19,338
QN48,Auburndale,15,18,310
QN48,Auburndale,14,13,320
QN48,Auburndale,13,11,245
QN48,Auburndale,12,12,192
QN48,Auburndale,11,12,200
QN48,Auburndale,10,13,232
QN48,Auburndale,9,21,197
QN48,Auburndale,8,18,215
QN48,Auburndale,7,24,186
QN48,Auburndale,6,15,135
QN48,Auburndale,5,14,196
QN48,Auburndale,4,19,305
QN48,Auburndale,3,21,443
QN48,Auburndale,2,27,511
QN48,Auburndale,1,28,627
QN48,Auburndale,0,27,707
QN76,Baisley Park,23,867,2997
QN76,Baisley Park,22,999,3124
QN76,Baisley Park,21,972,2904
QN76,Baisley Park,20,1082,2792
QN76,Baisley Park,19,1235,2446
QN76,Baisley Park,18,1796,2217
QN76,Baisley Park,17,2248,1860
QN76,Baisley Park,16,2467,1753
QN76,Baisley Park,15,2086,1671
QN76,Baisley Park,14,1472,1426
QN76,Baisley Park,13,1195,1035
QN76,Baisley Park,12,711,868
QN76,Baisley Park,11,741,833
QN76,Baisley Park,10,454,706
QN76,Baisley Park,9,526,736
QN76,Baisley Park,8,1076,822
QN76,Baisley Park,7,1241,748
QN76,Baisley Park,6,759,625
QN76,Baisley Park,5,384,601
QN76,Baisley Park,4,100,437
QN76,Baisley Park,3,56,463
QN76,Baisley Park,2,104,732
QN76,Baisley Park,1,314,1488
QN76,Baisley Park,0,671,2396
BK27,Bath Beach,23,45,1156
BK27,Bath Beach,22,49,1154
BK27,Bath Beach,21,46,915
BK27,Bath Beach,20,37,769
BK27,Bath Beach,19,24,538
BK27,Bath Beach,18,46,428
BK27,Bath Beach,17,70,289
BK27,Bath Beach,16,77,273
BK27,Bath Beach,15,40,273
BK27,Bath Beach,14,42,293
BK27,Bath Beach,13,37,260
BK27,Bath Beach,12,27,186
BK27,Bath Beach,11,27,181
BK27,Bath Beach,10,32,215
BK27,Bath Beach,9,25,200
BK27,Bath Beach,8,31,165
BK27,Bath Beach,7,25,197
BK27,Bath Beach,6,70,201
BK27,Bath Beach,5,40,309
BK27,Bath Beach,4,44,550
BK27,Bath Beach,3,36,709
BK27,Bath Beach,2,39,793
BK27,Bath Beach,1,33,946
BK27,Bath Beach,0,53,1114
MN25,Battery Park City-Lower Manhattan,23,168684,253283
MN25,Battery Park City-Lower Manhattan,22,209917,278290
MN25,Battery Park City-Lower Manhattan,21,251152,267859
MN25,Battery Park City-Lower Manhattan,20,263468,235960
MN25,Battery Park City-Lower Manhattan,19,270855,220585
MN25,Battery Park City-Lower Manhattan,18,270238,206200
MN25,Battery Park City-Lower Manhattan,17,235526,164268
MN25,Battery Park City-Lower Manhattan,16,185298,161692
MN25,Battery Park City-Lower Manhattan,15,224047,203287
MN25,Battery Park City-Lower Manhattan,14,249801,224779
MN25,Battery Park City-Lower Manhattan,13,249710,219154
MN25,Battery Park City-Lower Manhattan,12,254238,225320
MN25,Battery Park City-Lower Manhattan,11,239465,232650
MN25,Battery Park City-Lower Manhattan,10,215530,266793
MN25,Battery Park City-Lower Manhattan,9,244113,323212
MN25,Battery Park City-Lower Manhattan,8,257762,311881
MN25,Battery Park City-Lower Manhattan,7,183347,250303
MN25,Battery Park City-Lower Manhattan,6,98495,119282
MN25,Battery Park City-Lower Manhattan,5,36819,40979
MN25,Battery Park City-Lower Manhattan,4,25180,63935
MN25,Battery Park City-Lower Manhattan,3,27142,94789
MN25,Battery Park City-Lower Manhattan,2,43529,121402
MN25,Battery Park City-Lower Manhattan,1,73724,153654
MN25,Battery Park City-Lower Manhattan,0,123780,203516
BK31,Bay Ridge,23,630,15628
BK31,Bay Ridge,22,539,14657
BK31,Bay Ridge,21,375,11987
BK31,Bay Ridge,20,360,8622
BK31,Bay Ridge,19,261,6521
BK31,Bay Ridge,18,229,4738
BK31,Bay Ridge,17,250,2986
BK31,Bay Ridge,16,224,2641
BK31,Bay Ridge,15,203,2911
BK31,Bay Ridge,14,194,2622
BK31,Bay Ridge,13,179,2277
BK31,Bay Ridge,12,141,2052
BK31,Bay Ridge,11,183,1863
BK31,Bay Ridge,10,173,1668
BK31,Bay Ridge,9,166,1520
BK31,Bay Ridge,8,180,1546
BK31,Bay Ridge,7,315,1699
BK31,Bay Ridge,6,255,1885
BK31,Bay Ridge,5,229,3164
BK31,Bay Ridge,4,501,6734
BK31,Bay Ridge,3,566,8188
BK31,Bay Ridge,2,638,10897
BK31,Bay Ridge,1,677,13572
BK31,Bay Ridge,0,791,15661
QN46,Bayside-Bayside Hills,23,37,1946
QN46,Bayside-Bayside Hills,22,46,1880
QN46,Bayside-Bayside Hills,21,35,1597
QN46,Bayside-Bayside Hills,20,28,1172
QN46,Bayside-Bayside Hills,19,19,1010
QN46,Bayside-Bayside Hills,18,19,973
QN46,Bayside-Bayside Hills,17,33,774
QN46,Bayside-Bayside Hills,16,31,808
QN46,Bayside-Bayside Hills,15,27,715
QN46,Bayside-Bayside Hills,14,26,715
QN46,Bayside-Bayside Hills,13,24,585
QN46,Bayside-Bayside Hills,12,22,494
QN46,Bayside-Bayside Hills,11,23,551
QN46,Bayside-Bayside Hills,10,25,448
QN46,Bayside-Bayside Hills,9,17,428
QN46,Bayside-Bayside Hills,8,24,396
QN46,Bayside-Bayside Hills,7,17,347
QN46,Bayside-Bayside Hills,6,21,395
QN46,Bayside-Bayside Hills,5,23,474
QN46,Bayside-Bayside Hills,4,46,776
QN46,Bayside-Bayside Hills,3,66,907
QN46,Bayside-Bayside Hills,2,82,1263
QN46,Bayside-Bayside Hills,1,59,1410
QN46,Bayside-Bayside Hills,0,52,1732
BK75,Bedford,23,7360,33238
BK75,Bedford,22,5505,25341
BK75,Bedford,21,4251,19371
BK75,Bedford,20,3354,14366
BK75,Bedford,19,2433,10843
BK75,Bedford,18,1861,8468
BK75,Bedford,17,1194,5816
BK75,Bedford,16,758,4983
BK75,Bedford,15,849,4988
BK75,Bedford,14,853,4658
BK75,Bedford,13,740,4114
BK75,Bedford,12,758,3859
BK75,Bedford,11,660,3253
BK75,Bedford,10,684,2735
BK75,Bedford,9,664,2631
BK75,Bedford,8,658,2592
BK75,Bedford,7,670,2974
BK75,Bedford,6,934,4747
BK75,Bedford,5,1280,8709
BK75,Bedford,4,3134,20678
BK75,Bedford,3,4493,25504
BK75,Bedford,2,5872,31831
BK75,Bedford,1,7746,37443
BK75,Bedford,0,8547,39372
BX05,Bedford Park-Fordham North,23,72,1668
BX05,Bedford Park-Fordham North,22,81,1335
BX05,Bedford Park-Fordham North,21,66,1127
BX05,Bedford Park-Fordham North,20,41,868
BX05,Bedford Park-Fordham North,19,51,725
BX05,Bedford Park-Fordham North,18,30,617
BX05,Bedford Park-Fordham North,17,30,437
BX05,Bedford Park-Fordham North,16,40,458
BX05,Bedford Park-Fordham North,15,42,494
BX05,Bedford Park-Fordham North,14,24,385
BX05,Bedford Park-Fordham North,13,31,386
BX05,Bedford Park-Fordham North,12,43,377
BX05,Bedford Park-Fordham North,11,43,400
BX05,Bedford Park-Fordham North,10,38,442
BX05,Bedford Park-Fordham North,9,34,442
BX05,Bedford Park-Fordham North,8,46,434
BX05,Bedford Park-Fordham North,7,53,392
BX05,Bedford Park-Fordham North,6,49,493
BX05,Bedford Park-Fordham North,5,72,880
BX05,Bedford Park-Fordham North,4,91,1549
BX05,Bedford Park-Fordham North,3,79,1522
BX05,Bedford Park-Fordham North,2,67,1718
BX05,Bedford Park-Fordham North,1,85,1822
BX05,Bedford Park-Fordham North,0,81,2023
QN43,Bellerose,23,44,699
QN43,Bellerose,22,41,723
QN43,Bellerose,21,50,566
QN43,Bellerose,20,42,384
QN43,Bellerose,19,38,451
QN43,Bellerose,18,43,377
QN43,Bellerose,17,52,308
QN43,Bellerose,16,70,371
QN43,Bellerose,15,115,393
QN43,Bellerose,14,115,348
QN43,Bellerose,13,65,259
QN43,Bellerose,12,55,209
QN43,Bellerose,11,53,184
QN43,Bellerose,10,59,219
QN43,Bellerose,9,67,247
QN43,Bellerose,8,84,236
QN43,Bellerose,7,118,165
QN43,Bellerose,6,143,194
QN43,Bellerose,5,123,198
QN43,Bellerose,4,64,221
QN43,Bellerose,3,40,236
QN43,Bellerose,2,32,289
QN43,Bellerose,1,26,374
QN43,Bellerose,0,52,564
BX06,Belmont,23,40,965
BX06,Belmont,22,41,878
BX06,Belmont,21,38,711
BX06,Belmont,20,24,589
BX06,Belmont,19,24,607
BX06,Belmont,18,21,560
BX06,Belmont,17,30,476
BX06,Belmont,16,22,393
BX06,Belmont,15,29,488
BX06,Belmont,14,46,549
BX06,Belmont,13,36,564
BX06,Belmont,12,42,615
BX06,Belmont,11,39,565
BX06,Belmont,10,38,547
BX06,Belmont,9,40,597
BX06,Belmont,8,46,493
BX06,Belmont,7,32,241
BX06,Belmont,6,15,266
BX06,Belmont,5,20,405
BX06,Belmont,4,36,837
BX06,Belmont,3,48,955
BX06,Belmont,2,45,1086
BX06,Belmont,1,44,1038
BX06,Belmont,0,53,1080
BK29,Bensonhurst East,23,61,2003
BK29,Bensonhurst East,22,54,1855
BK29,Bensonhurst East,21,49,1606
BK29,Bensonhurst East,20,54,1086
BK29,Bensonhurst East,19,62,874
BK29,Bensonhurst East,18,42,650
BK29,Bensonhurst East,17,54,472
BK29,Bensonhurst East,16,58,464
BK29,Bensonhurst East,15,59,514
BK29,Bensonhurst East,14,68,513
BK29,Bensonhurst East,13,71,406
BK29,Bensonhurst East,12,62,340
BK29,Bensonhurst East,11,60,310
BK29,Bensonhurst East,10,42,295
BK29,Bensonhurst East,9,58,273
BK29,Bensonhurst East,8,71,318
BK29,Bensonhurst East,7,96,307
BK29,Bensonhurst East,6,54,452
BK29,Bensonhurst East,5,77,747
BK29,Bensonhurst East,4,92,1302
BK29,Bensonhurst East,3,71,1449
BK29,Bensonhurst East,2,86,1490
BK29,Bensonhurst East,1,85,1923
BK29,Bensonhurst East,0,69,2019
BK28,Bensonhurst West,23,119,3005
BK28,Bensonhurst West,22,99,2820
BK28,Bensonhurst West,21,75,2171
BK28,Bensonhurst West,20,58,1626
BK28,Bensonhurst West,19,59,1322
BK28,Bensonhurst West,18,60,997
BK28,Bensonhurst West,17,80,663
BK28,Bensonhurst West,16,85,686
BK28,Bensonhurst West,15,52,692
BK28,Bensonhurst West,14,65,747
BK28,Bensonhurst West,13,57,621
BK28,Bensonhurst West,12,78,570
BK28,Bensonhurst West,11,68,480
BK28,Bensonhurst West,10,52,467
BK28,Bensonhurst West,9,67,428
BK28,Bensonhurst West,8,91,458
BK28,Bensonhurst West,7,135,470
BK28,Bensonhurst West,6,108,741
BK28,Bensonhurst West,5,102,1115
BK28,Bensonhurst West,4,130,1933
BK28,Bensonhurst West,3,124,2257
BK28,Bensonhurst West,2,125,2507
BK28,Bensonhurst West,1,124,2796
BK28,Bensonhurst West,0,109,3088
BK88,Borough Park,23,295,2129
BK88,Borough Park,22,298,2010
BK88,Borough Park,21,319,1799
BK88,Borough Park,20,303,1591
BK88,Borough Park,19,343,1685
BK88,Borough Park,18,292,1504
BK88,Borough Park,17,469,1459
BK88,Borough Park,16,422,1524
BK88,Borough Park,15,368,1648
BK88,Borough Park,14,384,1692
BK88,Borough Park,13,297,1468
BK88,Borough Park,12,308,1345
BK88,Borough Park,11,328,1289
BK88,Borough Park,10,299,1110
BK88,Borough Park,9,268,1178
BK88,Borough Park,8,255,1316
BK88,Borough Park,7,233,1220
BK88,Borough Park,6,303,1356
BK88,Borough Park,5,391,1038
BK88,Borough Park,4,281,1262
BK88,Borough Park,3,188,1445
BK88,Borough Park,2,204,1650
BK88,Borough Park,1,226,1899
BK88,Borough Park,0,272,2045
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,23,13,547
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,22,10,467
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,21,11,376
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,20,13,321
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,19,8,304
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,18,7,291
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,17,11,226
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,16,6,236
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,15,5,221
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,14,7,225
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,13,4,196
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,12,10,133
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,11,6,138
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,10,1,132
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,9,8,131
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,8,4,118
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,7,7,123
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,6,5,119
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,5,7,156
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4,8,190
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,3,11,242
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,2,18,350
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,1,9,496
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,0,22,538
QN35,Briarwood-Jamaica Hills,23,448,3661
QN35,Briarwood-Jamaica Hills,22,416,3322
QN35,Briarwood-Jamaica Hills,21,464,3005
QN35,Briarwood-Jamaica Hills,20,431,2271
QN35,Briarwood-Jamaica Hills,19,479,1815
QN35,Briarwood-Jamaica Hills,18,511,1689
QN35,Briarwood-Jamaica Hills,17,555,1403
QN35,Briarwood-Jamaica Hills,16,663,1425
QN35,Briarwood-Jamaica Hills,15,690,1417
QN35,Briarwood-Jamaica Hills,14,523,1353
QN35,Briarwood-Jamaica Hills,13,520,1142
QN35,Briarwood-Jamaica Hills,12,419,910
QN35,Briarwood-Jamaica Hills,11,433,921
QN35,Briarwood-Jamaica Hills,10,407,906
QN35,Briarwood-Jamaica Hills,9,426,918
QN35,Briarwood-Jamaica Hills,8,559,828
QN35,Briarwood-Jamaica Hills,7,594,788
QN35,Briarwood-Jamaica Hills,6,452,795
QN35,Briarwood-Jamaica Hills,5,379,1136
QN35,Briarwood-Jamaica Hills,4,208,1592
QN35,Briarwood-Jamaica Hills,3,205,1817
QN35,Briarwood-Jamaica Hills,2,226,2272
QN35,Briarwood-Jamaica Hills,1,369,2977
QN35,Briarwood-Jamaica Hills,0,441,3729
BK19,Brighton Beach,23,59,1149
BK19,Brighton Beach,22,64,1037
BK19,Brighton Beach,21,60,937
BK19,Brighton Beach,20,41,859
BK19,Brighton Beach,19,35,949
BK19,Brighton Beach,18,50,743
BK19,Brighton Beach,17,48,485
BK19,Brighton Beach,16,70,515
BK19,Brighton Beach,15,77,701
BK19,Brighton Beach,14,61,669
BK19,Brighton Beach,13,42,545
BK19,Brighton Beach,12,50,444
BK19,Brighton Beach,11,42,418
BK19,Brighton Beach,10,36,341
BK19,Brighton Beach,9,51,335
BK19,Brighton Beach,8,63,319
BK19,Brighton Beach,7,77,272
BK19,Brighton Beach,6,63,373
BK19,Brighton Beach,5,176,491
BK19,Brighton Beach,4,73,681
BK19,Brighton Beach,3,53,648
BK19,Brighton Beach,2,54,800
BK19,Brighton Beach,1,69,969
BK19,Brighton Beach,0,68,1127
BX07,Bronxdale,23,25,806
BX07,Bronxdale,22,24,689
BX07,Bronxdale,21,15,581
BX07,Bronxdale,20,18,456
BX07,Bronxdale,19,23,415
BX07,Bronxdale,18,19,326
BX07,Bronxdale,17,12,219
BX07,Bronxdale,16,9,202
BX07,Bronxdale,15,8,201
BX07,Bronxdale,14,15,229
BX07,Bronxdale,13,11,204
BX07,Bronxdale,12,15,182
BX07,Bronxdale,11,9,168
BX07,Bronxdale,10,18,175
BX07,Bronxdale,9,10,162
BX07,Bronxdale,8,12,185
BX07,Bronxdale,7,8,235
BX07,Bronxdale,6,28,271
BX07,Bronxdale,5,20,441
BX07,Bronxdale,4,36,695
BX07,Bronxdale,3,28,689
BX07,Bronxdale,2,33,715
BX07,Bronxdale,1,46,830
BX07,Bronxdale,0,36,869
BK09,Brooklyn Heights-Cobble Hill,23,17998,47077
BK09,Brooklyn Heights-Cobble Hill,22,19932,52964
BK09,Brooklyn Heights-Cobble Hill,21,19485,49367
BK09,Brooklyn Heights-Cobble Hill,20,19232,40971
BK09,Brooklyn Heights-Cobble Hill,19,20202,34076
BK09,Brooklyn Heights-Cobble Hill,18,18131,25736
BK09,Brooklyn Heights-Cobble Hill,17,14741,16865
BK09,Brooklyn Heights-Cobble Hill,16,10480,13939
BK09,Brooklyn Heights-Cobble Hill,15,11844,15893
BK09,Brooklyn Heights-Cobble Hill,14,11716,15177
BK09,Brooklyn Heights-Cobble Hill,13,11968,13846
BK09,Brooklyn Heights-Cobble Hill,12,12522,13110
BK09,Brooklyn Heights-Cobble Hill,11,12590,12285
BK09,Brooklyn Heights-Cobble Hill,10,14029,11780
BK09,Brooklyn Heights-Cobble Hill,9,16838,12512
BK09,Brooklyn Heights-Cobble Hill,8,24364,16127
BK09,Brooklyn Heights-Cobble Hill,7,25156,8952
BK09,Brooklyn Heights-Cobble Hill,6,13825,4992
BK09,Brooklyn Heights-Cobble Hill,5,3755,3712
BK09,Brooklyn Heights-Cobble Hill,4,2579,7540
BK09,Brooklyn Heights-Cobble Hill,3,2938,12097
BK09,Brooklyn Heights-Cobble Hill,2,5058,18525
BK09,Brooklyn Heights-Cobble Hill,1,8951,28637
BK09,Brooklyn Heights-Cobble Hill,0,13715,39353
BK81,Brownsville,23,67,1151
BK81,Brownsville,22,61,996
BK81,Brownsville,21,56,844
BK81,Brownsville,20,65,691
BK81,Brownsville,19,38,613
BK81,Brownsville,18,46,507
BK81,Brownsville,17,35,367
BK81,Brownsville,16,19,439
BK81,Brownsville,15,32,397
BK81,Brownsville,14,24,407
BK81,Brownsville,13,40,379
BK81,Brownsville,12,38,394
BK81,Brownsville,11,34,381
BK81,Brownsville,10,40,351
BK81,Brownsville,9,38,351
BK81,Brownsville,8,36,350
BK81,Brownsville,7,40,419
BK81,Brownsville,6,45,431
BK81,Brownsville,5,54,532
BK81,Brownsville,4,85,902
BK81,Brownsville,3,79,842
BK81,Brownsville,2,105,1005
BK81,Brownsville,1,97,1293
BK81,Brownsville,0,98,1356
BK77,Bushwick North,23,3504,17613
BK77,Bushwick North,22,2200,12783
BK77,Bushwick North,21,1275,9250
BK77,Bushwick North,20,1006,7126
BK77,Bushwick North,19,681,5582
BK77,Bushwick North,18,453,4422
BK77,Bushwick North,17,249,2897
BK77,Bushwick North,16,154,2335
BK77,Bushwick North,15,200,2391
BK77,Bushwick North,14,217,2341
BK77,Bushwick North,13,201,2079
BK77,Bushwick North,12,185,1891
BK77,Bushwick North,11,170,1755
BK77,Bushwick North,10,162,1626
BK77,Bushwick North,9,131,1434
BK77,Bushwick North,8,175,1586
BK77,Bushwick North,7,215,1876
BK77,Bushwick North,6,388,3274
BK77,Bushwick North,5,886,7328
BK77,Bushwick North,4,3133,17825
BK77,Bushwick North,3,4435,20944
BK77,Bushwick North,2,5744,25211
BK77,Bushwick North,1,6644,27798
BK77,Bushwick North,0,5864,25648
BK78,Bushwick South,23,9269,32600
BK78,Bushwick South,22,6320,23834
BK78,Bushwick South,21,4090,17840
BK78,Bushwick South,20,2964,13582
BK78,Bushwick South,19,2200,10525
BK78,Bushwick South,18,1529,8014
BK78,Bushwick South,17,848,5479
BK78,Bushwick South,16,597,4370
BK78,Bushwick South,15,656,4416
BK78,Bushwick South,14,688,4212
BK78,Bushwick South,13,617,3718
BK78,Bushwick South,12,614,3345
BK78,Bushwick South,11,580,3048
BK78,Bushwick South,10,498,2668
BK78,Bushwick South,9,544,2639
BK78,Bushwick South,8,624,2600
BK78,Bushwick South,7,763,2997
BK78,Bushwick South,6,1457,5384
BK78,Bushwick South,5,2757,11752
BK78,Bushwick South,4,7395,27488
BK78,Bushwick South,3,10453,32532
BK78,Bushwick South,2,13318,39410
BK78,Bushwick South,1,14881,44406
BK78,Bushwick South,0,13703,43210
QN33,Cambria Heights,23,17,358
QN33,Cambria Heights,22,20,329
QN33,Cambria Heights,21,12,356
QN33,Cambria Heights,20,11,420
QN33,Cambria Heights,19,24,374
QN33,Cambria Heights,18,31,359
QN33,Cambria Heights,17,26,321
QN33,Cambria Heights,16,26,382
QN33,Cambria Heights,15,24,354
QN33,Cambria Heights,14,30,332
QN33,Cambria Heights,13,29,297
QN33,Cambria Heights,12,30,312
QN33,Cambria Heights,11,25,311
QN33,Cambria Heights,10,29,294
QN33,Cambria Heights,9,14,343
QN33,Cambria Heights,8,23,353
QN33,Cambria Heights,7,36,266
QN33,Cambria Heights,6,21,257
QN33,Cambria Heights,5,11,157
QN33,Cambria Heights,4,34,94
QN33,Cambria Heights,3,15,79
QN33,Cambria Heights,2,10,128
QN33,Cambria Heights,1,10,272
QN33,Cambria Heights,0,13,384
BK50,Canarsie,23,89,1543
BK50,Canarsie,22,83,1331
BK50,Canarsie,21,93,1203
BK50,Canarsie,20,99,1279
BK50,Canarsie,19,85,1026
BK50,Canarsie,18,100,898
BK50,Canarsie,17,74,729
BK50,Canarsie,16,64,893
BK50,Canarsie,15,76,851
BK50,Canarsie,14,60,753
BK50,Canarsie,13,60,617
BK50,Canarsie,12,48,576
BK50,Canarsie,11,67,584
BK50,Canarsie,10,48,570
BK50,Canarsie,9,52,609
BK50,Canarsie,8,79,548
BK50,Canarsie,7,87,503
BK50,Canarsie,6,68,560
BK50,Canarsie,5,64,608
BK50,Canarsie,4,67,860
BK50,Canarsie,3,62,851
BK50,Canarsie,2,73,1060
BK50,Canarsie,1,95,1540
BK50,Canarsie,0,87,1675
BK33,Carroll Gardens-Columbia Street-Red Hook,23,26099,51487
BK33,Carroll Gardens-Columbia Street-Red Hook,22,25330,51418
BK33,Carroll Gardens-Columbia Street-Red Hook,21,21496,46242
BK33,Carroll Gardens-Columbia Street-Red Hook,20,20311,40806
BK33,Carroll Gardens-Columbia Street-Red Hook,19,21183,35526
BK33,Carroll Gardens-Columbia Street-Red Hook,18,18603,27325
BK33,Carroll Gardens-Columbia Street-Red Hook,17,14163,17529
BK33,Carroll Gardens-Columbia Street-Red Hook,16,10337,13424
BK33,Carroll Gardens-Columbia Street-Red Hook,15,10469,14050
BK33,Carroll Gardens-Columbia Street-Red Hook,14,10755,13892
BK33,Carroll Gardens-Columbia Street-Red Hook,13,11200,12588
BK33,Carroll Gardens-Columbia Street-Red Hook,12,12472,12639
BK33,Carroll Gardens-Columbia Street-Red Hook,11,14761,10898
BK33,Carroll Gardens-Columbia Street-Red Hook,10,19743,9275
BK33,Carroll Gardens-Columbia Street-Red Hook,9,26963,7321
BK33,Carroll Gardens-Columbia Street-Red Hook,8,37764,7768
BK33,Carroll Gardens-Columbia Street-Red Hook,7,28697,5831
BK33,Carroll Gardens-Columbia Street-Red Hook,6,14170,4495
